,,,0.001030961,-0.001678783,0.000647842,1&2,1&3,2&3,,,,
0.094166,-0.072806,-0.021359,0.093135039,-0.071127217,-0.022006842,-0.006624436,-0.002049608,0.001565285,,,,
0.028153,-0.0029335,-0.025219,0.027122039,-0.001254717,-0.025866842,-3.40E-05,-0.000701562,3.25E-05,,,,
-0.02511,0.014637,0.010473,-0.026140961,0.016315783,0.009825158,-0.00042651,-0.000256839,0.000160305,,,,
-0.19342,0.23434,-0.040924,-0.194450961,0.236018783,-0.041571842,-0.045894079,0.008083685,-0.009811736,,,,
0.011921,0.032167,-0.044089,0.010890039,0.033845783,-0.044736842,0.000368582,-0.000487186,-0.001514153,,,,
0.064036,-0.0046089,-0.059427,0.063005039,-0.002930117,-0.060074842,-0.000184612,-0.003785018,0.000176026,,,,
-0.052472,0.030878,0.021594,-0.053502961,0.032556783,0.020946158,-0.001741884,-0.001120681,0.00068194,,,,
-0.019817,0.052281,-0.032464,-0.020847961,0.053959783,-0.033111842,-0.001124951,0.000690314,-0.001786708,,,,
0.037752,-0.025751,-0.012001,0.036721039,-0.024072217,-0.012648842,-0.000883957,-0.000464479,0.000304486,,,,
0.042113,-0.056694,0.01458,0.041082039,-0.055015217,0.013932158,-0.002260137,0.000572361,-0.000766481,,,,
0.13781,-0.20568,0.067868,0.136779039,-0.204001217,0.067220158,-0.02790309,0.009194309,-0.013712994,,,,
-0.076566,0.054531,0.022035,-0.077596961,0.056209783,0.021387158,-0.004361708,-0.001659578,0.001202168,,,,
0.03836,0.013222,-0.051582,0.037329039,0.014900783,-0.052229842,0.000556232,-0.00194969,-0.000778266,,,,
-0.012661,-0.045664,0.058325,-0.013691961,-0.043985217,0.057677158,0.000602244,-0.000789713,-0.002536942,,,,
-0.050849,0.097659,-0.04681,-0.051879961,0.099337783,-0.047457842,-0.00515364,0.002462111,-0.004714357,,,,
0.060002,-0.018016,-0.041986,0.058971039,-0.016337217,-0.042633842,-0.000963423,-0.002514162,0.000696518,,,,
-0.069373,0.089196,-0.019822,-0.070403961,0.090874783,-0.020469842,-0.006397945,0.001441158,-0.001860192,,,,
0.041825,0.053709,-0.095534,0.040794039,0.055387783,-0.096181842,0.002259491,-0.003923646,-0.005327299,,,,
0.0045331,0.07789,-0.082423,0.003502139,0.079568783,-0.083070842,0.000278661,-0.000290926,-0.006609846,,,,
-0.043865,-0.067994,0.11186,-0.044895961,-0.066315217,0.111212158,0.002977285,-0.004992977,-0.007375058,,,,
-0.069841,-0.10105,0.17089,-0.070871961,-0.099371217,0.170242158,0.007042633,-0.012065396,-0.01691717,,,,
-0.037792,-0.038983,0.076775,-0.038822961,-0.037304217,0.076127158,0.00144826,-0.002955482,-0.002839864,,,,
0.0208,0.027861,-0.048661,0.019769039,0.029539783,-0.049308842,0.000583973,-0.000974788,-0.001456573,,,,
0.019886,-0.017027,-0.0028587,0.018855039,-0.015348217,-0.003506542,-0.000289391,-6.61E-05,5.38E-05,,,,
-0.078506,0.079371,-0.00086592,-0.079536961,0.081049783,-0.001513762,-0.006446453,0.0001204,-0.00012269,,,,
-0.030014,0.048995,-0.018981,-0.031044961,0.050673783,-0.019628842,-0.001573166,0.000609377,-0.000994668,,,,
0.08188,0.13606,-0.21794,0.080849039,0.137738783,-0.218587842,0.011136048,-0.017672617,-0.030108023,,,,
-0.045665,0.023908,0.021757,-0.046695961,0.025586783,0.021109158,-0.001194799,-0.000985712,0.000540115,,,,
0.056999,-0.11714,0.060141,0.055968039,-0.115461217,0.059493158,-0.006462138,0.003329715,-0.006869152,,,,
0.017128,0.056199,-0.073328,0.016097039,0.057877783,-0.073975842,0.000931661,-0.001190792,-0.004281558,,,,
0.043259,0.052443,-0.095702,0.042228039,0.054121783,-0.096349842,0.002285457,-0.004068665,-0.005214625,,,,
-0.043081,0.025804,0.017277,-0.044111961,0.027482783,0.016629158,-0.001212319,-0.000733545,0.000457016,,,,
0.052816,0.065298,-0.11811,0.051785039,0.066976783,-0.118757842,0.003468395,-0.00614988,-0.007954018,,,,
0.034525,0.032139,-0.066664,0.033494039,0.033817783,-0.067311842,0.001132694,-0.002254545,-0.002276337,,,,
-0.02713,0.031125,-0.0039957,-0.028160961,0.032803783,-0.004643542,-0.000923786,0.000130767,-0.000152326,,,,
0.02115,0.15566,-0.17681,0.020119039,0.157338783,-0.177457842,0.003165505,-0.003570281,-0.027921001,,,,
-0.012337,0.034493,-0.022156,-0.013367961,0.036171783,-0.022803842,-0.000483543,0.000304841,-0.000824856,,,,
0.26466,-0.18198,-0.082685,0.263629039,-0.180301217,-0.083332842,-0.047532637,-0.021968957,0.015025013,,,,
0.028278,0.18531,-0.21359,0.027247039,0.186988783,-0.214237842,0.005094891,-0.005837347,-0.040060073,,,,
0.012055,-0.067246,0.055191,0.011024039,-0.065567217,0.054543158,-0.000722816,0.000601286,-0.003576243,,,,
-0.14816,0.24267,-0.094509,-0.149190961,0.244348783,-0.095156842,-0.03645463,0.014196541,-0.023251459,,,,
-0.26844,-0.04922,0.31766,-0.269470961,-0.047541217,0.317012158,0.012810977,-0.085425571,-0.015071144,,,,
0.050801,0.022938,-0.073738,0.049770039,0.024616783,-0.074385842,0.001225178,-0.003702186,-0.00183114,,,,
0.0051781,0.015595,-0.020773,0.004147139,0.017273783,-0.021420842,7.16E-05,-8.88E-05,-0.000370019,,,,
-0.02904,-0.034878,0.063918,-0.030070961,-0.033199217,0.063270158,0.000998332,-0.001902594,-0.00210052,,,,
-0.10452,-0.054762,0.15928,-0.105550961,-0.053083217,0.158632158,0.005602985,-0.016743777,-0.008420705,,,,
0.076423,-0.011218,-0.065205,0.075392039,-0.009539217,-0.065852842,-0.000719181,-0.00496478,0.000628185,,,,
-0.093129,0.045289,0.047839,-0.094159961,0.046967783,0.047191158,-0.004422485,-0.004443518,0.002216464,,,,
-0.15066,0.079448,0.071214,-0.151690961,0.081126783,0.070566158,-0.0123062,-0.010704248,0.005724805,,,,
-0.093777,-0.013198,0.10698,-0.094807961,-0.011519217,0.106332158,0.001092113,-0.010081135,-0.001224863,,,,
-0.044668,0.097911,-0.053244,-0.045698961,0.099589783,-0.053891842,-0.00455115,0.002462801,-0.005367077,,,,
0.052707,0.000096262,-0.052803,0.051676039,0.001775045,-0.053450842,9.17E-05,-0.002762128,-9.49E-05,,,,
0.01777,0.04012,-0.05789,0.016739039,0.041798783,-0.058537842,0.000699671,-0.000979867,-0.002446811,,,,
0.020778,-0.026921,0.0061437,0.019747039,-0.025242217,0.005495858,-0.000498459,0.000108527,-0.000138728,,,,
-0.032901,-0.03603,0.068931,-0.033931961,-0.034351217,0.068283158,0.001165604,-0.002316981,-0.00234561,,,,
0.11292,-0.032579,-0.080346,0.111889039,-0.030900217,-0.080993842,-0.003457396,-0.009062323,0.002502727,,,,
-0.13689,0.1356,0.0012917,-0.137920961,0.137278783,0.000643858,-0.018933622,-8.88E-05,8.84E-05,,,,
-0.24762,0.11967,0.12794,-0.248650961,0.121348783,0.127292158,-0.030173491,-0.031651317,0.015446748,,,,
-0.051893,0.020286,0.031607,-0.052923961,0.021964783,0.030959158,-0.001162463,-0.001638481,0.000680011,,,,
-0.11305,-0.089553,0.2026,-0.114080961,-0.087874217,0.201952158,0.010024775,-0.023038896,-0.017746388,,,,
0.014722,-0.22829,0.21357,0.013691039,-0.226611217,0.212922158,-0.003102543,0.002915126,-0.048250549,,,,
-0.047274,-0.17756,0.22483,-0.048304961,-0.175881217,0.224182158,0.008495935,-0.01082911,-0.039429431,,,,
0.024497,-0.0076772,-0.01682,0.023466039,-0.005998417,-0.017467842,-0.000140759,-0.000409901,0.000104779,,,,
-0.16029,0.14157,0.018718,-0.161320961,0.143248783,0.018070158,-0.023109031,-0.002915095,0.002588528,,,,
-0.19797,0.027586,0.17038,-0.199000961,0.029264783,0.169732158,-0.00582372,-0.033776862,0.004967175,,,,
0.048265,-0.059614,0.011349,0.047234039,-0.057935217,0.010701158,-0.002736514,0.000505459,-0.000619974,,,,
0.036334,-0.1373,0.10096,0.035303039,-0.135621217,0.100312158,-0.004787841,0.003541324,-0.013604457,,,,
-0.054428,0.0090638,0.045365,-0.055458961,0.010742583,0.044717158,-0.000595772,-0.002479967,0.000480378,,,,
-0.088974,0.037195,0.051779,-0.090004961,0.038873783,0.051131158,-0.003498833,-0.004602058,0.001987662,,,,
0.032405,-0.035467,0.0030618,0.031374039,-0.033788217,0.002413958,-0.001060073,7.57E-05,-8.16E-05,,,,
0.057111,0.014282,-0.071392,0.056080039,0.015960783,-0.072039842,0.000895081,-0.004039997,-0.001149812,,,,
0.28456,-0.074998,-0.20956,0.283529039,-0.073319217,-0.210207842,-0.020788127,-0.059600028,0.015412274,,,,
0.10482,-0.13374,0.028919,0.103789039,-0.132061217,0.028271158,-0.013706507,0.002934236,-0.003733524,,,,
-0.11906,0.12756,-0.0085048,-0.120090961,0.129238783,-0.009152642,-0.01552041,0.00109915,-0.001182876,,,,
0.021556,-0.0070007,-0.014555,0.020525039,-0.005321917,-0.015202842,-0.000109233,-0.000312039,8.09E-05,,,,
-0.0051898,-0.049598,0.054788,-0.006220761,-0.047919217,0.054140158,0.000298094,-0.000336793,-0.002594354,,,,
0.04604,0.024571,-0.070612,0.045009039,0.026249783,-0.071259842,0.001181478,-0.003207337,-0.001870555,,,,
-0.071592,0.079764,-0.0081715,-0.072622961,0.081442783,-0.008819342,-0.005914616,0.000640487,-0.000718272,,,,
0.033655,-0.06292,0.029265,0.032624039,-0.061241217,0.028617158,-0.001997936,0.000933607,-0.00175255,,,,
-0.19542,0.094958,0.10046,-0.196450961,0.096636783,0.099812158,-0.018984389,-0.019608194,0.009645526,,,,
-0.067221,0.044313,0.022907,-0.068251961,0.045991783,0.022259158,-0.003139029,-0.001519231,0.001023738,,,,
0.021733,-0.068947,0.047214,0.020702039,-0.067268217,0.046566158,-0.001392589,0.000964014,-0.003132422,,,,
0.014757,-0.052493,0.037737,0.013726039,-0.050814217,0.037089158,-0.000697478,0.000509087,-0.001884657,,,,
-0.087472,0.056825,0.030646,-0.088502961,0.058503783,0.029998158,-0.005177758,-0.002654926,0.001755006,,,,
0.25276,-0.14599,-0.10677,0.251729039,-0.144311217,-0.107417842,-0.036327324,-0.02704019,0.0155016,,,,
-0.0090335,-0.069938,0.078971,-0.010064461,-0.068259217,0.078323158,0.000686992,-0.00078828,-0.005346277,,,,
0.0052468,-0.027814,0.022567,0.004215839,-0.026135217,0.021919158,-0.000110182,9.24E-05,-0.000572862,,,,
-0.086209,0.079854,0.0063553,-0.087239961,0.081532783,0.005707458,-0.007112917,-0.000497918,0.000465345,,,,
0.093429,0.051673,-0.1451,0.092398039,0.053351783,-0.145747842,0.0049296,-0.013466815,-0.007775907,,,,
0.056249,-0.054547,-0.0017028,0.055218039,-0.052868217,-0.002350642,-0.002919279,-0.000129798,0.000124274,,,,
-0.076426,0.063975,0.012451,-0.077456961,0.065653783,0.011803158,-0.005085342,-0.000914237,0.000774922,,,,
0.0081635,-0.05156,0.043396,0.007132539,-0.049881217,0.042748158,-0.00035578,0.000304903,-0.00213233,,,,
-0.16,0.058594,0.1014,-0.161030961,0.060272783,0.100752158,-0.009705784,-0.016224217,0.006072613,,,,
0.0058268,0.043521,-0.049348,0.004795839,0.045199783,-0.049995842,0.000216771,-0.000239772,-0.002259801,,,,
0.07368,-0.07259,-0.0010906,0.072649039,-0.070911217,-0.001738442,-0.005151632,-0.000126296,0.000123275,,,,
-0.060031,0.069081,-0.0090505,-0.061061961,0.070759783,-0.009698342,-0.004320731,0.0005922,-0.000686253,,,,
-0.033249,0.018411,0.014838,-0.034279961,0.020089783,0.014190158,-0.000688677,-0.000486438,0.000285077,,,,
0.069437,-0.12233,0.052896,0.068406039,-0.120651217,0.052248158,-0.008253272,0.00357409,-0.006303804,,,,
0.10913,0.0090153,-0.11814,0.108099039,0.010694083,-0.118787842,0.00115602,-0.012840852,-0.001270327,,,,
-0.020083,0.057714,-0.037631,-0.021113961,0.059392783,-0.038278842,-0.001254017,0.000808218,-0.002273487,,,,
-0.14316,0.18365,-0.040491,-0.144190961,0.185328783,-0.041138842,-0.026722735,0.005931849,-0.007624212,,,,
0.051299,-0.2175,0.1662,0.050268039,-0.215821217,0.165552158,-0.010848909,0.008321982,-0.035729668,,,,
-0.075086,0.058307,0.016779,-0.076116961,0.059985783,0.016131158,-0.004565935,-0.001227855,0.00096764,,,,
0.15273,-0.11438,-0.03835,0.151699039,-0.112701217,-0.038997842,-0.017096666,-0.005915935,0.004395104,,,,
0.0072316,-0.085302,0.07807,0.006200639,-0.083623217,0.077422158,-0.000518517,0.000480067,-0.00647429,,,,
-0.0029579,-0.01298,0.015938,-0.003988861,-0.011301217,0.015290158,4.51E-05,-6.10E-05,-0.000172797,,,,
-0.031832,0.0079875,0.023845,-0.032862961,0.009666283,0.023197158,-0.000317663,-0.000762327,0.00022423,,,,
-0.059507,0.09454,-0.035033,-0.060537961,0.096218783,-0.035680842,-0.005824889,0.002160045,-0.003433167,,,,
-0.026244,0.057091,-0.030847,-0.027274961,0.058769783,-0.031494842,-0.001602944,0.000859021,-0.001850945,,,,
0.021461,-0.081386,0.059925,0.020430039,-0.079707217,0.059277158,-0.001628422,0.001211035,-0.004724817,,,,
0.00089522,0.067111,-0.068006,-0.000135741,0.068789783,-0.068653842,-9.34E-06,9.32E-06,-0.004722683,,,,
0.0058579,0.080232,-0.08609,0.004826939,0.081910783,-0.086737842,0.000395378,-0.000418678,-0.007104765,,,,
0.16653,-0.063416,-0.10312,0.165499039,-0.061737217,-0.103767842,-0.01021745,-0.017173478,0.006406338,,,,
-0.039992,0.15393,-0.11393,-0.041022961,0.155608783,-0.114577842,-0.006383533,0.004700322,-0.017829319,,,,
-0.014696,-0.026077,0.040773,-0.015726961,-0.024398217,0.040125158,0.00038371,-0.000631047,-0.000978982,,,,
-0.10297,0.025276,0.077699,-0.104000961,0.026954783,0.077051158,-0.002803323,-0.008013394,0.002076897,,,,
0.016129,-0.04145,0.025321,0.015098039,-0.039771217,0.024673158,-0.000600467,0.000372516,-0.000981282,,,,
0.022996,-0.025248,0.0022518,0.021965039,-0.023569217,0.001603958,-0.000517699,3.52E-05,-3.78E-05,,,,
-0.0081687,0.083529,-0.07536,-0.009199661,0.085207783,-0.076007842,-0.000783883,0.000699246,-0.00647646,,,,
0.0023254,-0.037968,0.035643,0.001294439,-0.036289217,0.034995158,-4.70E-05,4.53E-05,-0.001269947,,,,
0.1177,-0.032441,-0.085258,0.116669039,-0.030762217,-0.085905842,-0.003588998,-0.010022552,0.002642654,,,,
-0.034958,0.045155,-0.010197,-0.035988961,0.046833783,-0.010844842,-0.001685499,0.000390295,-0.000507905,,,,
-0.028289,0.078515,-0.050225,-0.029319961,0.080193783,-0.050872842,-0.002351279,0.00149159,-0.004079686,,,,
-0.06117,-0.034218,0.095388,-0.062200961,-0.032539217,0.094740158,0.002023971,-0.005892929,-0.003082771,,,,
-0.089055,-0.033929,0.12298,-0.090085961,-0.032250217,0.122332158,0.002905292,-0.01102041,-0.003945239,,,,
-0.021403,-0.011701,0.033103,-0.022433961,-0.010022217,0.032455158,0.000224838,-0.000728098,-0.000325273,,,,
0.016063,0.016767,-0.032831,0.015032039,0.018445783,-0.033478842,0.000277278,-0.000503255,-0.000617543,,,,
-0.0097209,-0.10158,0.1113,-0.010751861,-0.099901217,0.110652158,0.001074124,-0.001189717,-0.011054285,,,,
-0.084139,0.00055245,0.083587,-0.085169961,0.002231233,0.082939158,-0.000190034,-0.007063925,0.000185057,,,,
0.044082,-0.16976,0.12568,0.043051039,-0.168081217,0.125032158,-0.007236071,0.005382764,-0.021015557,,,,
-0.03805,0.076807,-0.038756,-0.039080961,0.078485783,-0.039403842,-0.0030673,0.00153994,-0.003092641,,,,
-0.043262,0.082007,-0.038745,-0.044292961,0.083685783,-0.039392842,-0.003706691,0.001744826,-0.003296621,,,,
0.05855,-0.14778,0.089226,0.057519039,-0.146101217,0.088578158,-0.008403602,0.005094931,-0.012941377,,,,
-0.1677,0.09099,0.07671,-0.168730961,0.092668783,0.076062158,-0.015636093,-0.012834041,0.007048588,,,,
0.017657,0.0049302,-0.022587,0.016626039,0.006608983,-0.023234842,0.000109881,-0.000386303,-0.000153559,,,,
0.020206,0.012432,-0.032638,0.019175039,0.014110783,-0.033285842,0.000270575,-0.000638257,-0.000469689,,,,
-0.10989,0.075561,0.034329,-0.110920961,0.077239783,0.033681158,-0.008567511,-0.003735946,0.002601525,,,,
-0.029545,0.02251,0.0070343,-0.030575961,0.024188783,0.006386458,-0.000739595,-0.000195272,0.000154481,,,,
0.070665,-0.11312,0.042454,0.069634039,-0.111441217,0.041806158,-0.007760102,0.002911132,-0.004658929,,,,
-0.072379,0.064329,0.0080495,-0.073409961,0.066007783,0.007401658,-0.004845629,-0.000543355,0.000488567,,,,
-0.043253,-0.024562,0.067814,-0.044283961,-0.022883217,0.067166158,0.001013359,-0.002974383,-0.001536978,,,,
-0.0049848,-0.038898,0.043883,-0.006015761,-0.037219217,0.043235158,0.000223902,-0.000260092,-0.001609179,,,,
0.09125,0.15218,-0.24343,0.090219039,0.153858783,-0.244077842,0.013880992,-0.022020468,-0.03755352,,,,
0.044145,-0.044832,0.00068648,0.043114039,-0.043153217,3.86E-05,-0.001860509,1.67E-06,-1.67E-06,,,,
-0.033631,0.014802,0.01883,-0.034661961,0.016480783,0.018182158,-0.000571256,-0.000630229,0.000299656,,,,
-0.046662,0.076042,-0.029381,-0.047692961,0.077720783,-0.030028842,-0.003706734,0.001432164,-0.002333865,,,,
0.046306,-0.066565,0.020259,0.045275039,-0.064886217,0.019611158,-0.002937726,0.000887896,-0.001272494,,,,
0.0060328,0.045672,-0.051705,0.005001839,0.047350783,-0.052352842,0.000236841,-0.000261861,-0.002478948,,,,
0.0054565,0.088023,-0.09348,0.004425539,0.089701783,-0.094127842,0.000396979,-0.000416566,-0.008443435,,,,
-0.0005007,0.0058236,-0.0053229,-0.001531661,0.007502383,-0.005970742,-1.15E-05,9.15E-06,-4.48E-05,,,,
-0.015037,0.013788,0.0012492,-0.016067961,0.015466783,0.000601358,-0.00024852,-9.66E-06,9.30E-06,,,,
0.029997,0.0036703,-0.033667,0.028966039,0.005349083,-0.034314842,0.000154942,-0.000993965,-0.000183553,,,,
0.13138,-0.20803,0.076653,0.130349039,-0.206351217,0.076005158,-0.026897683,0.009907199,-0.015683757,,,,
-0.14644,0.16326,-0.016817,-0.147470961,0.164938783,-0.017464842,-0.024323681,0.002575557,-0.00288063,,,,
0.077474,0.026311,-0.10378,0.076443039,0.027989783,-0.104427842,0.002139624,-0.007982782,-0.002922913,,,,
0.0031812,-0.060887,0.057706,0.002150239,-0.059208217,0.057058158,-0.000127312,0.000122689,-0.003378312,,,,
-0.088818,0.083496,0.005322,-0.089848961,0.085174783,0.004674158,-0.007652866,-0.000419968,0.00039812,,,,
-0.1283,0.037902,0.090396,-0.129330961,0.039580783,0.089748158,-0.005119021,-0.011607215,0.003552302,,,,
-0.011295,-0.019265,0.03056,-0.012325961,-0.017586217,0.029912158,0.000216767,-0.000368696,-0.000526042,,,,
-0.070141,0.061839,0.0083022,-0.071171961,0.063517783,0.007654358,-0.004520685,-0.000544776,0.000486188,,,,
-0.043604,0.013936,0.029667,-0.044634961,0.015614783,0.029019158,-0.000696965,-0.001295269,0.000453128,,,,
-0.075073,0.073967,0.001106,-0.076103961,0.075645783,0.000458158,-0.005756944,-3.49E-05,3.47E-05,,,,
0.28051,-0.14976,-0.13075,0.279479039,-0.148081217,-0.131397842,-0.041385596,-0.036722943,0.019457552,,,,
0.032935,0.049382,-0.082317,0.031904039,0.051060783,-0.082964842,0.001629045,-0.002646914,-0.00423625,,,,
0.11597,-0.16805,0.052082,0.114939039,-0.166371217,0.051434158,-0.019122548,0.005911793,-0.008557163,,,,
0.00069799,0.13404,-0.13474,-0.000332971,0.135718783,-0.135387842,-4.52E-05,4.51E-05,-0.018374673,,,,
0.23633,0.022974,-0.25931,0.235299039,0.024652783,-0.259957842,0.005800776,-0.061167831,-0.006408684,,,,
-0.013609,-0.09766,0.11127,-0.014639961,-0.095981217,0.110622158,0.001405161,-0.001619504,-0.010617649,,,,
-0.072433,-0.028271,0.1007,-0.073463961,-0.026592217,0.100052158,0.00195357,-0.007350228,-0.002660609,,,,
0.0051384,-0.067801,0.062663,0.004107439,-0.066122217,0.062015158,-0.000271593,0.000254724,-0.00410058,,,,
0.21783,0.015746,-0.23357,0.216799039,0.017424783,-0.234217842,0.003777676,-0.050778203,-0.004081195,,,,
0.059297,-0.10812,0.048821,0.058266039,-0.106441217,0.048173158,-0.006201908,0.002806859,-0.00512761,,,,
0.17468,0.0030594,-0.17774,0.173649039,0.004738183,-0.178387842,0.000822781,-0.030976877,-0.000845234,,,,
0.061102,-0.057911,-0.0031904,0.060071039,-0.056232217,-0.003838242,-0.003377928,-0.000230567,0.000215833,,,,
0.073198,-0.033329,-0.039868,0.072167039,-0.031650217,-0.040515842,-0.002284102,-0.002923908,0.001282335,,,,
0.046352,0.19529,-0.24164,0.045321039,0.196968783,-0.242287842,0.00892683,-0.010980737,-0.047723141,,,,
-0.063048,-0.036234,0.099283,-0.064078961,-0.034555217,0.098635158,0.002214262,-0.006320438,-0.003408359,,,,
0.0046469,-0.040061,0.035414,0.003615939,-0.038382217,0.034766158,-0.000138788,0.000125712,-0.001334402,,,,
-0.021958,-0.028906,0.050864,-0.022988961,-0.027227217,0.050216158,0.000625925,-0.001154417,-0.001367246,,,,
-0.16676,0.040366,0.12639,-0.167790961,0.042044783,0.125742158,-0.007054735,-0.021098397,0.005286802,,,,
-0.0097491,-0.049058,0.058807,-0.010780061,-0.047379217,0.058159158,0.000510751,-0.000626959,-0.002755535,,,,
-0.11896,0.10775,0.011209,-0.119990961,0.109428783,0.010561158,-0.013130465,-0.001267243,0.001155695,,,,
0.17778,-0.1192,-0.058586,0.176749039,-0.117521217,-0.059233842,-0.020771762,-0.010469525,0.006961233,,,,
0.27049,0.00094495,-0.27144,0.269459039,0.002623733,-0.272087842,0.000706989,-0.073316529,-0.000713886,,,,
0.044575,-0.032259,-0.012315,0.043544039,-0.030580217,-0.012962842,-0.001331586,-0.000564455,0.000396407,,,,
0.064286,-0.088387,0.024101,0.063255039,-0.086708217,0.023453158,-0.005484732,0.00148353,-0.002033582,,,,
0.16758,-0.013195,-0.15438,0.166549039,-0.011516217,-0.155027842,-0.001918015,-0.025819738,0.001785334,,,,
-0.075542,-0.017663,0.093206,-0.076572961,-0.015984217,0.092558158,0.001223959,-0.007087452,-0.00147947,,,,
-0.2062,0.11585,0.090347,-0.207230961,0.117528783,0.089699158,-0.024355603,-0.018588443,0.010542233,,,,
0.001687,0.12608,-0.12777,0.000656039,0.127758783,-0.128417842,8.38E-05,-8.42E-05,-0.016406507,,,,
-0.034406,0.11177,-0.07736,-0.035436961,0.113448783,-0.078007842,-0.00402028,0.002764361,-0.008849895,,,,
-0.07435,0.049097,0.025253,-0.075380961,0.050775783,0.024605158,-0.003827527,-0.00185476,0.001249346,,,,
-0.041759,0.064338,-0.02258,-0.042789961,0.066016783,-0.023227842,-0.002824856,0.000993918,-0.001533427,,,,
0.01015,0.055005,-0.065155,0.009119039,0.056683783,-0.065802842,0.000516902,-0.000600059,-0.003729954,,,,
-0.12105,0.1041,0.01695,-0.122080961,0.105778783,0.016302158,-0.012913575,-0.001990183,0.001724422,,,,
0.027158,-0.009157,-0.018001,0.026127039,-0.007478217,-0.018648842,-0.000195384,-0.000487239,0.00013946,,,,
-0.21599,0.052209,0.16378,-0.217020961,0.053887783,0.163132158,-0.011694778,-0.035403098,0.00879083,,,,
0.21747,-0.12874,-0.088729,0.216439039,-0.127061217,-0.089376842,-0.027501008,-0.019344638,0.01135633,,,,
0.010933,-0.039273,0.02834,0.009902039,-0.037594217,0.027692158,-0.000372259,0.000274209,-0.001041065,,,,
0.031783,-0.051991,0.020208,0.030752039,-0.050312217,0.019560158,-0.001547203,0.000601515,-0.000984115,,,,
-0.082517,0.098926,-0.016409,-0.083547961,0.100604783,-0.017056842,-0.008405324,0.001425064,-0.001716,,,,
0.18092,-0.10598,-0.074937,0.179889039,-0.104301217,-0.075584842,-0.018762646,-0.013596885,0.007883591,,,,
0.19232,-0.21973,0.027417,0.191289039,-0.218051217,0.026769158,-0.041710808,0.005120647,-0.005837047,,,,
-0.013794,0.057164,-0.04337,-0.014824961,0.058842783,-0.044017842,-0.000872342,0.000652563,-0.002590132,,,,
-0.13238,-0.074013,0.2064,-0.133410961,-0.072334217,0.205752158,0.009650177,-0.027449593,-0.014882921,,,,
0.029764,-0.041652,0.011889,0.028733039,-0.039973217,0.011241158,-0.001148552,0.000322993,-0.000449345,,,,
0.09398,-0.039974,-0.054006,0.092949039,-0.038295217,-0.054653842,-0.003559504,-0.005080022,0.002092981,,,,
0.039343,-0.092741,0.053398,0.038312039,-0.091062217,0.052750158,-0.003488779,0.002020966,-0.004803546,,,,
0.030508,0.028287,-0.058795,0.029477039,0.029965783,-0.059442842,0.000883303,-0.001752199,-0.001781251,,,,
0.082571,0.052307,-0.13488,0.081540039,0.053985783,-0.135527842,0.004402003,-0.011050946,-0.007316577,,,,
0.07435,-0.15518,0.080831,0.073319039,-0.153501217,0.080183158,-0.011254562,0.005878952,-0.012308212,,,,
-0.12804,0.05854,0.069503,-0.129070961,0.060218783,0.068855158,-0.007772496,-0.008887201,0.004146374,,,,
-0.027419,-0.19865,0.22607,-0.028449961,-0.196971217,0.225422158,0.005603823,-0.006413252,-0.044401677,,,,
0.033033,-0.0017986,-0.031234,0.032002039,-0.000119817,-0.031881842,-3.83E-06,-0.001020284,3.82E-06,,,,
-0.024982,0.021323,0.0036585,-0.026012961,0.023001783,0.003010658,-0.000598344,-7.83E-05,6.93E-05,,,,
0.039118,-0.074639,0.035521,0.038087039,-0.072960217,0.034873158,-0.002778839,0.001328215,-0.002544353,,,,
-0.17993,0.11319,0.066737,-0.180960961,0.114868783,0.066089158,-0.020786765,-0.011959557,0.007591581,,,,
0.024945,-0.029098,0.0041536,0.023914039,-0.027419217,0.003505758,-0.000655704,8.38E-05,-9.61E-05,,,,
-0.033523,0.0089693,0.024554,-0.034553961,0.010648083,0.023906158,-0.000367933,-0.000826052,0.000254555,,,,
0.054494,-0.1579,0.1034,0.053463039,-0.156221217,0.102752158,-0.008352061,0.005493443,-0.016052067,,,,
0.02639,-0.0093118,-0.017078,0.025359039,-0.007633017,-0.017725842,-0.000193566,-0.00044951,0.000135302,,,,
0.07427,0.01432,-0.08859,0.073239039,0.015998783,-0.089237842,0.001171736,-0.006535694,-0.001427697,,,,
-0.043535,0.026594,0.016941,-0.044565961,0.028272783,0.016293158,-0.001260004,-0.00072612,0.000460653,,,,
0.026912,-0.053543,0.026631,0.025881039,-0.051864217,0.025983158,-0.0013423,0.000672471,-0.001347596,,,,
0.22927,-0.1028,-0.12647,0.228239039,-0.101121217,-0.127117842,-0.023079809,-0.029013254,0.012854311,,,,
0.045279,-0.060972,0.015693,0.044248039,-0.059293217,0.015045158,-0.002623609,0.000665719,-0.000892076,,,,
0.12621,-0.096058,-0.030155,0.125179039,-0.094379217,-0.030802842,-0.0118143,-0.00385587,0.002907148,,,,
-0.070523,0.11433,-0.043805,-0.071553961,0.116008783,-0.044452842,-0.008300888,0.003180777,-0.00515692,,,,
-0.02137,-0.028555,0.049925,-0.022400961,-0.026876217,0.049277158,0.000602053,-0.001103856,-0.001324384,,,,
-0.093237,0.044226,0.049011,-0.094267961,0.045904783,0.048363158,-0.00432735,-0.004559096,0.0022201,,,,
0.039887,0.08645,-0.12634,0.038856039,0.088128783,-0.126987842,0.003424335,-0.004934245,-0.011191284,,,,
